event_id,team_id,game_datetime_utc,home_away,h1_pts,h2_pts,h1_pts_against,h2_pts_against,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,h2_comeback_rate,pipeline_run_id
401804947,2229,2026-02-27T02:00Z,away,,,,,,,,,,,34.5,40.5,31.5,42.0,3.0,-1.5,34.5,40.5,31.5,42.0,3.0,-1.5,,22422478712
401828435,2230,2026-02-19T00:00Z,home,33.0,29.0,21.0,38.0,12.0,-9.0,98.7,86.7,62.8,113.6,,,,,,,,,,,,,,22422478712
401828438,2230,2026-02-21T19:00Z,home,29.0,34.0,22.0,37.0,7.0,-3.0,99.5,116.6,75.4,126.9,33.0,29.0,21.0,38.0,12.0,-9.0,33.0,29.0,21.0,38.0,12.0,-9.0,,22422478712
401809135,2239,2026-02-20T03:00Z,home,36.0,57.0,50.0,42.0,-14.0,15.0,110.2,174.4,153.0,128.5,,,,,,,,,,,,,,22422478712
401823185,2239,2026-02-22T02:30Z,away,41.0,47.0,42.0,38.0,-1.0,9.0,113.5,130.1,116.3,105.2,36.0,57.0,50.0,42.0,-14.0,15.0,36.0,57.0,50.0,42.0,-14.0,15.0,,22422478712
401823930,2241,2026-02-17T23:00Z,away,28.0,38.0,40.0,35.0,-12.0,3.0,75.8,102.9,108.3,94.8,,,,,,,,,,,,,,22422478712
401823950,2241,2026-02-20T00:00Z,away,34.0,36.0,48.0,34.0,-14.0,2.0,99.8,105.6,140.8,99.8,28.0,38.0,40.0,35.0,-12.0,3.0,28.0,38.0,40.0,35.0,-12.0,3.0,,22422478712
401823959,2241,2026-02-27T00:00Z,home,,,,,,,,,,,31.0,37.0,44.0,34.5,-13.0,2.5,31.0,37.0,44.0,34.5,-13.0,2.5,,22422478712
401828433,2244,2026-02-19T00:00Z,home,36.0,31.0,43.0,39.0,-7.0,-8.0,116.7,100.5,139.4,126.5,,,,,,,,,,,,,,22422478712
401828446,2244,2026-02-26T00:00Z,away,19.0,,33.0,,-14.0,,167.0,,290.0,,36.0,31.0,43.0,39.0,-7.0,-8.0,36.0,31.0,43.0,39.0,-7.0,-8.0,,22422478712
401808678,2247,2026-02-20T01:00Z,home,37.0,29.0,27.0,37.0,10.0,-8.0,108.3,84.8,79.0,108.3,,,,,,,,,,,,,,22422478712
401808683,2247,2026-02-21T20:55Z,home,26.0,39.0,40.0,40.0,-14.0,-1.0,76.6,114.8,117.8,117.8,37.0,29.0,27.0,37.0,10.0,-8.0,37.0,29.0,27.0,37.0,10.0,-8.0,,22422478712
401808688,2247,2026-02-25T00:30Z,home,28.0,43.0,30.0,46.0,-2.0,-3.0,84.4,129.6,90.4,138.6,31.5,34.0,33.5,38.5,-2.0,-4.5,31.5,34.0,33.5,38.5,-2.0,-4.5,,22422478712
401818563,225,2026-02-21T00:00Z,home,42.0,38.0,37.0,34.0,5.0,4.0,129.6,117.3,114.2,104.9,,,,,,,,,,,,,,22422478712
401829250,2250,2026-02-19T04:00Z,away,41.0,39.0,29.0,30.0,12.0,9.0,123.3,117.3,87.2,90.2,,,,,,,,,,,,,,22422478712
401829255,2250,2026-02-22T02:00Z,home,29.0,42.0,29.0,33.0,0.0,9.0,97.1,140.6,97.1,110.4,41.0,39.0,29.0,30.0,12.0,9.0,41.0,39.0,29.0,30.0,12.0,9.0,,22422478712
401829260,2250,2026-02-26T02:00Z,home,,,,,,,,,,,35.0,40.5,29.0,31.5,6.0,9.0,35.0,40.5,29.0,31.5,6.0,9.0,,22422478712
401823782,2253,2026-02-18T03:00Z,away,29.0,44.0,33.0,30.0,-4.0,14.0,82.7,125.5,94.1,85.6,,,,,,,,,,,,,,22422478712
401823803,2253,2026-02-22T01:00Z,home,28.0,37.0,28.0,42.0,0.0,-5.0,83.1,109.9,83.1,124.7,29.0,44.0,33.0,30.0,-4.0,14.0,29.0,44.0,33.0,30.0,-4.0,14.0,,22422478712
401823804,2253,2026-02-26T02:00Z,home,,,,,,,,,,,28.5,40.5,30.5,36.0,-2.0,4.5,28.5,40.5,30.5,36.0,-2.0,4.5,,22422478712
401812072,2261,2026-02-20T01:00Z,away,24.0,19.0,37.0,42.0,-13.0,-23.0,80.2,63.5,123.7,140.4,,,,,,,,,,,,,,22422478712
401812078,2261,2026-02-21T21:00Z,away,29.0,43.0,33.0,46.0,-4.0,-3.0,84.8,125.8,96.5,134.6,24.0,19.0,37.0,42.0,-13.0,-23.0,24.0,19.0,37.0,42.0,-13.0,-23.0,,22422478712
401812087,2261,2026-02-26T16:00Z,home,,,,,,,,,,,26.5,31.0,35.0,44.0,-8.5,-13.0,26.5,31.0,35.0,44.0,-8.5,-13.0,,22422478712
401828431,227,2026-02-18T00:00Z,home,43.0,38.0,37.0,39.0,6.0,-1.0,118.0,104.3,101.5,107.0,,,,,,,,,,,,,,22422478712
401828440,227,2026-02-21T19:30Z,away,25.0,21.0,39.0,20.0,-14.0,1.0,83.6,70.2,130.4,66.9,43.0,38.0,37.0,39.0,6.0,-1.0,43.0,38.0,37.0,39.0,6.0,-1.0,,22422478712
401828447,227,2026-02-26T22:00Z,away,,,,,,,,,,,34.0,29.5,38.0,29.5,-4.0,0.0,34.0,29.5,38.0,29.5,-4.0,0.0,,22422478712
401823952,2272,2026-02-20T00:00Z,home,32.0,42.0,19.0,29.0,13.0,13.0,100.1,131.4,59.4,90.7,,,,,,,,,,,,,,22422478712
401823957,2272,2026-02-21T21:00Z,home,42.0,47.0,35.0,52.0,7.0,-5.0,116.3,130.2,97.0,144.0,32.0,42.0,19.0,29.0,13.0,13.0,32.0,42.0,19.0,29.0,13.0,13.0,,22422478712
401823958,2272,2026-02-27T00:00Z,away,,,,,,,,,,,37.0,44.5,27.0,40.5,10.0,4.0,37.0,44.5,27.0,40.5,10.0,4.0,,22422478712
401812072,2275,2026-02-20T01:00Z,home,37.0,42.0,24.0,19.0,13.0,23.0,120.3,136.5,78.0,61.8,,,,,,,,,,,,,,22422478712
401812079,2275,2026-02-21T19:00Z,away,39.0,43.0,30.0,38.0,9.0,5.0,124.4,137.2,95.7,121.3,37.0,42.0,24.0,19.0,13.0,23.0,37.0,42.0,24.0,19.0,13.0,23.0,,22422478712
401808930,2277,2026-02-17T01:00Z,home,35.0,37.0,29.0,39.0,6.0,-2.0,107.0,113.1,88.6,119.2,,,,,,,,,,,,,,22422478712
401808944,2277,2026-02-21T21:30Z,away,25.0,28.0,37.0,34.0,-12.0,-6.0,79.0,88.5,116.9,107.5,35.0,37.0,29.0,39.0,6.0,-2.0,35.0,37.0,29.0,39.0,6.0,-2.0,,22422478712
401808721,2277,2026-02-24T00:30Z,away,36.0,33.0,23.0,45.0,13.0,-12.0,113.2,103.8,72.3,141.5,30.0,32.5,33.0,36.5,-3.0,-4.0,30.0,32.5,33.0,36.5,-3.0,-4.0,,22422478712
401820753,228,2026-02-19T00:00Z,away,32.0,45.0,45.0,40.0,-13.0,5.0,97.0,136.4,136.4,121.2,,,,,,,,,,,,,,22422478712
401820755,228,2026-02-21T17:00Z,home,36.0,29.0,33.0,37.0,3.0,-8.0,118.8,95.7,108.9,122.1,32.0,45.0,45.0,40.0,-13.0,5.0,32.0,45.0,45.0,40.0,-13.0,5.0,,22422478712
401830306,2287,2026-02-19T02:00Z,home,36.0,42.0,28.0,33.0,8.0,9.0,111.0,129.5,86.4,101.8,,,,,,,,,,,,,,22422478712
401830223,2287,2026-02-22T01:00Z,away,31.0,29.0,43.0,31.0,-12.0,-2.0,94.8,88.7,131.5,94.8,36.0,42.0,28.0,33.0,8.0,9.0,36.0,42.0,28.0,33.0,8.0,9.0,,22422478712
401830312,2287,2026-02-26T00:00Z,away,19.0,,20.0,,-1.0,,165.2,,173.9,,33.5,35.5,35.5,32.0,-2.0,3.5,33.5,35.5,35.5,32.0,-2.0,3.5,,22422478712
401825520,2294,2026-02-18T02:00Z,home,33.0,24.0,28.0,24.0,5.0,0.0,112.0,81.5,95.0,81.5,,,,,,,,,,,,,,22422478712
401825535,2294,2026-02-22T21:00Z,away,41.0,30.0,40.0,44.0,1.0,-14.0,128.4,94.0,125.3,137.8,33.0,24.0,28.0,24.0,5.0,0.0,33.0,24.0,28.0,24.0,5.0,0.0,,22422478712
401825540,2294,2026-02-26T02:00Z,home,,,,,,,,,,,37.0,27.0,34.0,34.0,3.0,-7.0,37.0,27.0,34.0,34.0,3.0,-7.0,,22422478712
401827123,2296,2026-02-17T00:00Z,home,39.0,52.0,37.0,49.0,2.0,3.0,104.8,139.8,99.5,131.7,,,,,,,,,,,,,,22422478712
401828668,2296,2026-02-21T21:45Z,away,34.0,31.0,34.0,49.0,0.0,-18.0,95.2,86.8,95.2,137.2,39.0,52.0,37.0,49.0,2.0,3.0,39.0,52.0,37.0,49.0,2.0,3.0,,22422478712
401827080,2296,2026-02-27T02:30Z,away,,,,,,,,,,,36.5,41.5,35.5,49.0,1.0,-7.5,36.5,41.5,35.5,49.0,1.0,-7.5,,22422478712
401829318,23,2026-02-18T03:00Z,home,47.0,40.0,32.0,39.0,15.0,1.0,135.5,115.3,92.3,112.5,,,,,,,,,,,,,,22422478712
401823831,23,2026-02-21T21:00Z,away,31.0,38.0,36.0,48.0,-5.0,-10.0,93.8,115.0,109.0,145.3,47.0,40.0,32.0,39.0,15.0,1.0,47.0,40.0,32.0,39.0,15.0,1.0,,22422478712
401820573,23,2026-02-25T02:00Z,away,42.0,44.0,37.0,43.0,5.0,1.0,130.5,136.7,115.0,133.6,39.0,39.0,34.0,43.5,5.0,-4.5,39.0,39.0,34.0,43.5,5.0,-4.5,,22422478712
401827690,2305,2026-02-19T02:00Z,away,43.0,38.0,29.0,40.0,14.0,-2.0,122.8,108.5,82.8,114.2,,,,,,,,,,,,,,22422478712
401827696,2305,2026-02-21T18:00Z,home,34.0,34.0,36.0,48.0,-2.0,-14.0,100.4,100.4,106.3,141.8,43.0,38.0,29.0,40.0,14.0,-2.0,43.0,38.0,29.0,40.0,14.0,-2.0,,22422478712
401820820,2305,2026-02-24T02:00Z,home,31.0,38.0,27.0,29.0,4.0,9.0,97.2,119.1,84.6,90.9,38.5,36.0,32.5,44.0,6.0,-8.0,38.5,36.0,32.5,44.0,6.0,-8.0,,22422478712
401827688,2306,2026-02-18T02:00Z,home,41.0,49.0,34.0,40.0,7.0,9.0,101.9,121.8,84.5,99.4,,,,,,,,,,,,,,22422478712
401827698,2306,2026-02-21T19:30Z,away,35.0,37.0,49.0,51.0,-14.0,-14.0,102.2,108.1,143.1,148.9,41.0,49.0,34.0,40.0,7.0,9.0,41.0,49.0,34.0,40.0,7.0,9.0,,22422478712
401827706,2306,2026-02-26T02:00Z,away,,,,,,,,,,,38.0,43.0,41.5,45.5,-3.5,-2.5,38.0,43.0,41.5,45.5,-3.5,-2.5,,22422478712
401814571,2309,2026-02-18T00:00Z,away,30.0,48.0,25.0,46.0,5.0,2.0,85.0,136.0,70.8,130.3,,,,,,,,,,,,,,22422478712
401814581,2309,2026-02-25T00:00Z,home,32.0,51.0,42.0,39.0,-10.0,12.0,98.0,156.2,128.6,119.4,30.0,48.0,25.0,46.0,5.0,2.0,30.0,48.0,25.0,46.0,5.0,2.0,,22422478712
401809373,231,2026-02-18T23:30Z,home,34.0,35.0,34.0,44.0,0.0,-9.0,99.5,102.5,99.5,128.8,,,,,,,,,,,,,,22422478712
401809382,231,2026-02-22T00:00Z,away,43.0,33.0,36.0,31.0,7.0,2.0,135.5,104.0,113.4,97.7,34.0,35.0,34.0,44.0,0.0,-9.0,34.0,35.0,34.0,44.0,0.0,-9.0,,22422478712
