game_date,game_id,away_team,away_abbr,home_team,home_abbr,tip_time_et,consensus_spread,consensus_total,consensus_ml_away,consensus_ml_home,open_spread,open_total,dk_spread,dk_total,fd_spread,fd_total,caesars_spread,betmgm_spread,away_score,home_score,game_status,scraped_at_utc
2026-02-21,601,Wake Forest,WAKE,Virginia Tech,VT,17:00,-4.0,150.5,,-110.0,-4.0,150.5,-3.5,151.5,-3.5,149.5,-4.0,-3.5,63.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,603,Florida,FLA,Mississippi,MISS,17:00,13.5,152.5,-110.0,,12.0,148.0,13.5,152.5,13.5,152.5,13.5,13.5,94.0,75.0,Final,2026-03-12T06:37:59Z
2026-02-21,605,Creighton,CRE,St. John's,SJU,17:05,-12.5,156.5,,-115.0,-12.5,153.5,-12.5,155.5,-13.5,155.5,-12.5,-12.5,52.0,81.0,Final,2026-03-12T06:37:59Z
2026-02-21,607,Florida State,FSU,Clemson,CLEM,17:05,-8.5,145.5,,-110.0,-9.5,143.5,-8.5,145.5,-8.5,145.5,-8.5,-8.5,70.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,609,Rutgers,RUTG,Minnesota,MINN,17:00,-8.5,135.5,,-110.0,-8.5,134.5,-8.5,136.5,-8.5,134.5,-8.5,-8.5,61.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,611,East Carolina,ECU,Charlotte,CHAR,17:00,-4.0,145.5,-115.0,-111.0,-7.0,146.0,-5.5,144.5,-4.5,144.5,-4.0,-4.5,56.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,613,Loyola Chicago,LCI,St. Joseph's,JOES,17:00,-9.5,142.0,,-109.0,-11.0,140.0,-9.5,142.5,-9.5,141.5,-9.5,-9.5,61.0,75.0,Final,2026-03-12T06:37:59Z
2026-02-21,615,Marshall,MRSH,Coastal Carolina,CC,18:00,2.5,153.5,-107.0,-111.0,1.5,150.0,2.5,153.5,2.5,153.5,2.5,2.5,75.0,79.0,Final,2026-03-12T06:37:59Z
2026-02-21,617,Cincinnati,CIN,Kansas,KU,18:00,-8.5,139.0,-112.0,-110.0,-12.0,134.0,-8.5,138.5,-8.5,138.5,-8.5,-8.5,84.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,619,Texas State,TXST,UL Lafayette,ULL,18:00,3.5,134.5,-105.0,,2.5,135.5,3.5,134.5,3.5,135.5,3.5,3.5,54.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,621,Chattanooga,CHAT,The Citadel,CIT,18:00,4.5,144.5,-115.0,,4.0,141.0,4.5,144.5,4.5,145.5,5.0,5.5,93.0,72.0,Final,2026-03-12T06:37:59Z
2026-02-21,623,Georgia Southern,GASO,Appalachian State,APP,18:00,-7.5,147.5,-115.0,-102.0,-7.0,145.0,-7.5,147.5,-6.5,147.5,-7.0,-6.5,74.0,89.0,Final,2026-03-12T06:37:59Z
2026-02-21,625,North Carolina,UNC,Syracuse,SYR,18:00,-2.0,153.5,,-110.0,3.0,153.0,-2.5,154.5,-1.5,153.5,-1.5,-1.5,77.0,64.0,Final,2026-03-12T06:37:59Z
2026-02-21,627,Western Carolina,WCU,VMI,VMI,18:00,8.5,154.5,-109.0,,9.0,156.5,8.5,153.5,8.5,154.5,8.5,8.5,81.0,62.0,Final,2026-03-12T06:37:59Z
2026-02-21,629,Mississippi State,MSST,South Carolina,SOCAR,18:00,1.0,152.0,-109.0,,-1.0,147.0,1.5,151.5,,151.5,1.0,-1.5,89.0,97.0,Final,2026-03-12T06:37:59Z
2026-02-21,631,Xavier,XAV,Butler,BUT,18:30,-4.0,159.5,,-110.0,-2.5,158.5,-4.5,159.5,-3.5,159.5,-4.0,-4.5,75.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,633,SIU Edwardsville,SIUE,Tennessee State,TNST,19:00,-3.5,143.5,,-105.0,-4.0,143.5,-3.5,143.5,-3.5,143.5,-3.0,-3.5,53.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,635,Pennsylvania,PENN,Yale,YALE,19:00,-9.5,150.5,,-104.0,-11.0,153.5,-9.5,150.5,-9.5,150.5,-9.0,-9.5,70.0,74.0,Final,2026-03-12T06:37:59Z
2026-02-21,637,Davidson,DAV,Fordham,FOR,19:00,0.0,131.5,,-110.0,1.5,127.5,1.5,131.5,,131.5,0.0,-1.5,59.0,63.0,Final,2026-03-12T06:37:59Z
2026-02-21,639,Hofstra,HOF,Northeastern,NE,19:00,7.0,145.0,-106.0,-114.0,9.0,150.5,6.5,144.5,6.5,144.5,7.5,6.5,82.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,641,Tennessee,TENN,Vanderbilt,VAN,19:00,-3.0,149.5,,-109.0,-1.5,149.5,-3.5,150.5,-2.5,149.5,-2.5,-3.5,69.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,643,Penn State,PSU,Nebraska,NEB,19:00,-17.0,147.5,,-110.0,-18.5,149.0,-16.5,146.5,-17.5,146.5,-17.5,-17.5,64.0,87.0,Final,2026-03-12T06:37:59Z
2026-02-21,645,Harvard,HARV,Cornell,COR,19:00,-5.0,155.5,-117.0,-110.0,-4.5,156.0,-4.5,155.5,-4.5,155.5,-5.0,-5.5,73.0,54.0,Final,2026-03-12T06:37:59Z
2026-02-21,647,Miami Florida,MIA,Virginia,UVA,19:00,-7.5,146.0,-113.0,-110.0,-8.0,146.0,-7.5,145.5,-7.5,146.5,-6.5,-7.5,83.0,86.0,Final,2026-03-12T06:37:59Z
2026-02-21,649,Delaware,DEL,Middle Tennessee St.,MTU,19:00,-10.0,137.0,,-115.0,-9.5,138.5,-10.5,136.5,-9.5,137.5,-10.5,-10.5,66.0,78.0,Final,2026-03-12T06:37:59Z
2026-02-21,651,Notre Dame,ND,Pittsburgh,PITT,19:00,-2.5,140.0,-115.0,-118.0,-1.5,138.5,-3.5,140.5,-2.5,140.5,-1.5,-3.5,68.0,73.0,Final,2026-03-12T06:37:59Z
2026-02-21,653,Samford,SAM,Mercer,MER,19:00,-4.0,156.5,,-110.0,-4.0,154.0,-3.5,156.5,-3.5,156.5,-4.0,-4.5,86.0,89.0,Final,2026-03-12T06:37:59Z
2026-02-21,655,Duquesne,DUQ,Dayton,DAY,19:00,-6.5,148.5,,-110.0,-6.0,147.5,-6.5,148.5,-6.5,147.5,-6.5,-7.5,66.0,78.0,Final,2026-03-12T06:37:59Z
2026-02-21,657,Dartmouth,DART,Columbia,CLMB,19:00,-7.0,151.0,-114.0,-105.0,-6.0,150.5,-6.5,151.5,-7.5,150.5,-7.0,-7.5,64.0,63.0,Final,2026-03-12T06:37:59Z
2026-02-21,659,UMKC,UMKC,North Dakota State,NDSU,19:00,-19.5,148.0,,-110.0,-18.0,146.0,-19.5,148.5,-19.5,148.5,-19.5,-20.5,59.0,95.0,Final,2026-03-12T06:37:59Z
2026-02-21,661,Georgia Tech,GT,Louisville,LOU,19:15,-23.0,167.5,,-112.0,-23.5,162.0,-23.5,167.5,-23.5,167.5,-23.0,-23.5,70.0,87.0,Final,2026-03-12T06:37:59Z
2026-02-21,663,Rhode Island,URI,La Salle,LAS,19:30,4.0,135.5,-110.0,,4.0,132.0,4.5,135.5,4.5,134.5,4.0,4.5,46.0,59.0,Final,2026-03-12T06:37:59Z
2026-02-21,665,Kansas State,KSU,Texas Tech,TTU,19:30,-12.5,158.0,,-110.0,-16.5,159.5,-12.5,158.5,-12.5,158.5,-12.5,-12.5,72.0,100.0,Final,2026-03-12T06:37:59Z
2026-02-21,667,Old Dominion,ODU,Southern Miss,USM,20:00,-4.5,148.0,,-109.0,-3.0,147.5,-4.5,147.5,-4.5,148.5,-4.0,-4.5,81.0,86.0,Final,2026-03-12T06:37:59Z
2026-02-21,669,Arizona,ARIZ,Houston,HOU,20:00,-6.0,141.5,,-110.0,-4.0,141.5,-6.5,142.5,-5.5,141.5,-6.5,-6.5,73.0,66.0,Final,2026-03-12T06:37:59Z
2026-02-21,671,Valparaiso,VALP,Illinois Chicago,UIC,20:00,-7.5,138.5,,-109.0,-7.0,137.5,-7.5,137.5,-7.5,138.5,-7.5,-7.5,71.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,673,North Dakota,UND,South Dakota State,SDST,20:00,-9.0,151.5,,-110.0,-7.0,151.0,-8.5,151.5,-8.5,151.5,-9.0,-8.5,83.0,91.0,Final,2026-03-12T06:37:59Z
2026-02-21,675,Utah Valley,UVU,UT Arlington,UTA,20:00,6.0,138.0,-110.0,,5.5,137.5,6.5,137.5,6.5,137.5,6.5,6.5,66.0,54.0,Final,2026-03-12T06:37:59Z
2026-02-21,677,UNLV,UNLV,Air Force,AFA,20:00,16.5,153.0,-110.0,-113.0,14.5,155.0,16.5,153.5,16.5,152.5,15.5,16.5,91.0,66.0,Final,2026-03-12T06:37:59Z
2026-02-21,679,Washington,WASH,Maryland,MD,20:00,3.5,143.5,-115.0,,4.5,145.5,2.5,142.5,2.5,141.5,3.5,3.5,60.0,64.0,Final,2026-03-12T06:37:59Z
2026-02-21,681,Missouri State,MOSU,Florida International,FIU,20:00,-4.0,155.0,,-109.0,-3.5,152.0,-3.5,154.5,-3.5,154.5,-4.0,-3.5,67.0,70.0,Final,2026-03-12T06:37:59Z
2026-02-21,683,Arkansas State,ARST,UL Monroe,ULM,20:00,15.5,165.5,-108.0,-111.0,14.0,164.0,15.5,165.5,15.5,165.5,15.5,15.5,102.0,94.0,Final,2026-03-12T06:37:59Z
2026-02-21,685,Ohio,OHIO,Northern Illinois,NIU,20:00,6.0,149.0,-110.0,-111.0,6.0,146.0,6.5,148.5,6.5,149.5,6.0,6.5,74.0,66.0,Final,2026-03-12T06:37:59Z
2026-02-21,687,Oklahoma State,OKST,Colorado,COLO,20:30,-4.0,162.5,,-110.0,-3.0,163.5,-3.5,162.5,-3.5,161.5,-4.0,-4.5,69.0,83.0,Final,2026-03-12T06:37:59Z
2026-02-21,689,Jacksonville State,JVST,Sam Houston St.,SHSU,20:30,-7.0,147.5,-111.0,-109.0,-8.5,147.0,-7.5,147.5,-7.5,146.5,-5.5,-7.5,78.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,691,Texas,TEX,Georgia,UGA,20:30,-3.0,163.5,-115.0,-110.0,-1.5,163.5,-2.5,163.5,-2.5,164.5,-3.0,-2.5,80.0,91.0,Final,2026-03-12T06:37:59Z
2026-02-21,693,Boston College,BC,SMU,SMU,21:00,-15.5,150.5,,-105.0,-16.0,149.0,-15.5,150.5,-14.5,151.5,-15.5,-15.5,70.0,94.0,Final,2026-03-12T06:37:59Z
2026-02-21,695,Lindenwood,LDW,Tennessee Tech,TNTC,21:00,2.0,152.0,-105.0,-115.0,3.0,153.0,1.5,151.5,2.5,151.5,2.0,1.5,57.0,72.0,Final,2026-03-12T06:37:59Z
2026-02-21,697,Troy,TROY,South Alabama,USA,21:00,2.0,143.0,-109.0,,2.0,140.0,2.5,143.5,2.5,144.5,2.0,1.5,54.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,699,Hampton,HAMP,Stony Brook,STON,21:00,-5.5,136.0,,-104.0,-4.0,131.5,-5.5,135.5,1.5,136.5,2.5,-5.5,72.0,79.0,Final,2026-03-12T06:37:59Z
2026-02-21,701,James Madison,JMU,Georgia State,GSU,20:55,1.5,142.5,-114.0,,1.5,141.0,2.5,142.5,1.5,142.5,2.5,1.5,80.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,703,Western Kentucky,WKU,Liberty,LIB,21:00,-7.5,148.0,-115.0,-106.0,-8.5,146.5,-7.5,147.5,-7.5,147.5,-7.5,-7.5,94.0,73.0,Final,2026-03-12T06:37:59Z
2026-02-21,705,Missouri,MIZZ,Arkansas,ARK,21:10,-9.0,159.5,,-110.0,-10.5,159.5,-8.5,159.5,-8.5,159.5,-9.0,-9.5,86.0,94.0,Final,2026-03-12T06:37:59Z
2026-02-21,707,NC Wilmington,NCW,Campbell,CAMP,21:00,3.0,150.5,-115.0,,3.0,151.5,3.5,150.5,3.5,150.5,3.0,2.5,73.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,709,Oregon,ORE,USC,USC,21:15,-5.5,149.5,-111.0,-110.0,-5.5,144.5,-5.5,149.5,-5.5,149.5,-5.5,-5.5,71.0,70.0,Final,2026-03-12T06:37:59Z
2026-02-21,711,SE Missouri State,SEMO,Little Rock,UALR,21:00,2.0,143.0,-111.0,,2.0,141.0,2.5,143.5,2.5,143.5,2.0,1.5,70.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,713,Southern Utah,SUU,Abilene Christian,ACU,21:00,-8.0,143.5,-111.0,-110.0,-6.5,143.5,-6.5,143.5,-7.5,143.5,-8.0,-8.5,83.0,87.0,Final,2026-03-12T06:37:59Z
2026-02-21,715,Arizona State,ASU,Baylor,BAY,21:00,-7.5,158.0,-113.0,-118.0,-5.5,156.5,-8.5,157.5,-7.5,158.5,-8.0,-8.5,68.0,73.0,Final,2026-03-12T06:37:59Z
2026-02-21,717,San Jose State,SJSU,Boise State,BSU,21:00,-17.5,147.0,,-127.0,-15.0,146.0,-18.5,146.5,-17.5,144.5,-18.5,-17.5,69.0,84.0,Final,2026-03-12T06:37:59Z
2026-02-21,719,Evansville,EVAN,Murray State,MURR,21:00,-14.5,153.5,,-120.0,-14.0,154.5,-15.5,154.5,-15.5,154.5,-14.5,-15.5,75.0,88.0,Final,2026-03-12T06:37:59Z
2026-02-21,721,Monmouth,MONM,Coll Of Charleston,COC,21:00,-4.5,149.5,-116.0,-106.0,-4.5,141.0,-3.5,149.5,-4.5,149.5,-4.5,-4.5,63.0,74.0,Final,2026-03-12T06:37:59Z
2026-02-21,723,East Tennessee St.,ETSU,UNC Greensboro,UNCG,21:00,6.5,149.0,-105.0,-112.0,7.0,150.0,6.5,148.5,6.5,148.5,6.0,6.5,87.0,75.0,Final,2026-03-12T06:37:59Z
2026-02-21,725,Morehead State,MORE,Western Illinois,WIU,21:30,8.0,143.5,-110.0,,8.0,146.5,8.5,146.5,9.5,144.5,8.0,8.5,81.0,59.0,Final,2026-03-12T06:37:59Z
2026-02-21,727,Southern Indiana,SISE,Eastern Illinois,EIU,21:30,-4.5,135.5,,-107.0,-4.0,131.5,-2.5,137.5,-3.5,134.5,-3.5,-3.5,70.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,729,Utah Tech,UTT,Tarleton State,TARST,22:00,-1.5,140.5,,-110.0,-2.0,143.0,-1.5,140.5,-1.5,140.5,-1.5,-1.5,80.0,72.0,Final,2026-03-12T06:37:59Z
2026-02-21,731,Western Michigan,WMU,Central Michigan,CMU,22:00,-3.5,151.0,,-115.0,-3.5,152.0,-3.5,150.5,-3.5,151.5,-4.0,-4.5,70.0,83.0,Final,2026-03-12T06:37:59Z
2026-02-21,733,West Virginia,WVU,TCU,TCU,22:00,-4.5,133.5,,-112.0,-5.5,130.0,-4.5,135.5,-5.5,134.5,-5.5,-4.5,54.0,60.0,Final,2026-03-12T06:37:59Z
2026-02-21,735,Eastern Washington,EWU,Portland State,PRST,22:00,-6.0,146.5,,-107.0,-6.0,146.0,-6.5,146.5,-5.5,146.5,-5.5,-6.5,67.0,55.0,Final,2026-03-12T06:37:59Z
2026-02-21,737,UC Davis,UCD,UC Riverside,UCRV,22:00,2.5,149.5,-115.0,,2.5,149.0,2.5,149.5,2.5,149.5,2.5,3.5,78.0,73.0,Final,2026-03-12T06:37:59Z
2026-02-21,739,Louisiana Tech,LT,Kennesaw State,KENN,22:00,-6.5,147.5,-112.0,-105.0,-7.0,148.0,-5.5,146.5,-5.5,147.5,-6.0,-6.5,55.0,58.0,Final,2026-03-12T06:37:59Z
2026-02-21,741,Eastern Michigan,EMU,Toledo,TOL,22:00,-8.5,145.5,,-111.0,-7.5,145.0,-7.5,145.5,-8.5,146.5,-8.5,-8.5,75.0,94.0,Final,2026-03-12T06:37:59Z
2026-02-21,743,Connecticut,CONN,Villanova,VILL,22:30,3.0,141.5,-115.0,,1.5,140.5,3.5,141.5,3.5,141.5,3.5,3.5,73.0,63.0,Final,2026-03-12T06:37:59Z
2026-02-21,745,Loyola Marymount,LMU,San Diego,SD,23:00,2.0,149.5,-112.0,,3.0,148.5,2.5,148.5,1.5,148.5,2.0,2.5,77.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,747,Georgetown,GTWN,Seton Hall,HALL,23:00,-6.0,136.0,-113.0,-115.0,-5.5,135.5,-6.5,136.5,-5.5,135.5,-6.5,-6.5,47.0,51.0,Final,2026-03-12T06:37:59Z
2026-02-21,749,Buffalo,BUFF,Massachusetts,MASS,23:00,-7.5,151.0,,-113.0,-4.5,160.0,-7.5,151.5,-7.5,150.5,-7.5,-7.5,86.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,751,St. Bonaventure,SBON,Richmond,RICH,23:00,-1.5,148.0,-112.0,-110.0,-2.0,150.5,-1.5,147.5,-1.5,148.5,-1.5,-1.5,94.0,99.0,Final,2026-03-12T06:37:59Z
2026-02-21,753,Southern Illinois,SIU,Northern Iowa,UNI,23:00,-6.5,134.5,-115.0,-110.0,-7.0,127.0,-6.5,134.5,-6.5,133.5,-6.5,-6.5,59.0,57.0,Final,2026-03-12T06:37:59Z
2026-02-21,755,San Diego State,SDSU,Colorado State,CSU,23:00,3.0,139.5,-113.0,,2.5,140.5,3.5,139.5,3.5,139.5,3.0,2.5,74.0,83.0,Final,2026-03-12T06:37:59Z
2026-02-21,757,Montana State,MTST,Idaho State,IDST,23:00,1.0,144.5,-110.0,,2.5,146.5,1.5,143.5,1.5,143.5,2.5,,76.0,91.0,Final,2026-03-12T06:37:59Z
2026-02-21,759,St. Thomas (MN),STM,Denver,DEN,23:00,4.0,168.5,-106.0,,5.5,169.0,3.5,168.5,3.5,168.5,4.0,3.5,80.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,761,Alabama,ALA,LSU,LSU,23:00,7.5,172.0,101.0,-112.0,5.5,171.5,7.5,170.5,8.5,171.5,7.5,7.5,90.0,83.0,Final,2026-03-12T06:37:59Z
2026-02-21,763,Temple,TEM,Wichita State,WICH,23:00,-9.0,144.5,,-110.0,-9.0,141.0,-8.5,144.5,-8.5,143.5,-7.5,-8.5,57.0,69.0,Final,2026-03-12T06:37:59Z
2026-02-21,765,Stanford,STAN,California,CAL,23:00,-1.0,149.0,,-112.0,-2.5,147.5,-1.5,149.5,,146.5,-1.5,-1.5,66.0,72.0,Final,2026-03-12T06:37:59Z
2026-02-21,769,North Carolina A&T,NCAT,Elon University,ELON,00:00,-8.0,151.5,,-110.0,-8.0,153.0,-7.5,151.5,-7.5,151.5,-6.5,-7.5,102.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,771,Furman,FUR,Wofford,WOF,00:00,1.0,153.5,-110.0,-113.0,0.0,150.5,1.5,153.5,1.5,153.5,1.5,1.5,76.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,773,Northern Arizona,NAU,Northern Colorado,UNCO,01:00,-13.0,150.5,-115.0,-109.0,-13.0,148.0,-16.5,153.5,-14.5,152.5,-15.5,-15.5,77.0,78.0,Final,2026-03-12T06:37:59Z
2026-02-21,775,Wyoming,WYO,Grand Canyon,GRC,01:00,-8.5,144.5,-116.0,-107.0,-7.0,147.0,-7.5,143.5,-6.5,142.5,-7.5,-7.5,70.0,65.0,Final,2026-03-12T06:37:59Z
2026-02-21,777,Illinois State,ILST,Bradley,BRAD,01:00,-4.0,145.0,,-107.0,-3.0,144.0,-4.5,144.5,-3.5,145.5,-4.0,-3.5,60.0,74.0,Final,2026-03-12T06:37:59Z
2026-02-21,779,Providence,PROV,DePaul,DEP,01:15,-3.0,152.5,,-106.0,-1.5,154.5,-2.5,152.5,-2.5,152.5,-3.0,-2.5,71.0,68.0,Final,2026-03-12T06:37:59Z
2026-02-21,781,South Dakota,SDAK,Oral Roberts,ORU,01:00,-1.0,151.5,,-110.0,-1.0,151.5,1.5,151.5,,151.5,-1.5,-1.5,62.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,783,Illinois,ILL,UCLA,UCLA,01:00,6.0,147.0,-108.0,-117.0,6.5,145.5,7.5,148.5,6.5,148.5,6.5,6.5,94.0,95.0,Final,2026-03-12T06:37:59Z
2026-02-21,785,Indiana State,INST,Belmont,BEL,01:00,-13.0,156.0,,-107.0,-13.5,159.0,-13.5,158.5,-13.5,157.5,-13.5,0.0,70.0,87.0,Final,2026-03-12T06:37:59Z
2026-02-21,787,Pepperdine,PEPP,Oregon State,ORST,01:00,-9.0,148.5,,-110.0,-9.0,145.5,-9.5,150.5,-9.5,150.5,-10.5,-9.5,73.0,83.0,Final,2026-03-12T06:37:59Z
2026-02-21,789,New Mexico,UNM,Fresno State,FRES,01:00,9.5,156.5,-111.0,-115.0,8.0,152.0,9.5,156.5,9.5,156.5,9.5,9.5,80.0,78.0,Final,2026-03-12T06:37:59Z
2026-02-21,791,Texas A&M,TAM,Oklahoma,OKLA,01:30,1.5,165.5,-109.0,,1.0,166.5,1.5,166.5,1.5,164.5,1.5,1.5,75.0,71.0,Final,2026-03-12T06:37:59Z
2026-02-21,793,Kentucky,UK,Auburn,AUB,01:40,-3.5,153.5,-113.0,-114.0,-3.5,156.5,-3.5,153.5,-3.5,154.5,-3.5,-3.5,74.0,75.0,Final,2026-03-12T06:37:59Z
2026-02-21,795,CSU Northridge,CSN,Long Beach State,LBSU,02:00,3.5,157.5,-106.0,-112.0,3.5,157.0,6.5,158.5,5.5,161.5,6.5,5.5,78.0,76.0,Final,2026-03-12T06:37:59Z
2026-02-21,797,Pacific,PAC,Gonzaga,GONZ,02:00,-22.5,144.5,-112.0,-113.0,-21.0,144.5,-22.5,142.5,-22.5,144.5,-23.0,-22.5,62.0,71.0,Final,2026-03-12T06:37:59Z
2026-02-21,799,Central Florida,UCF,Utah,UTAH,02:00,1.5,154.0,-106.0,-113.0,2.5,155.5,2.5,154.5,2.5,154.5,3.5,1.5,73.0,71.0,Final,2026-03-12T06:37:59Z
2026-02-21,801,UTEP,UTEP,New Mexico State,NMSU,02:00,-7.0,142.5,,-114.0,-8.5,140.5,-7.5,142.5,-7.5,141.5,-7.0,-8.5,63.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,803,CS Fullerton,CSF,CS Bakersfield,CSB,02:30,5.5,160.5,-114.0,-111.0,6.0,163.0,5.5,160.5,5.5,160.5,5.5,5.5,88.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,805,Montana,MONT,Weber State,WEB,02:30,-2.5,152.5,,-106.0,-1.0,154.0,-1.5,152.5,-2.5,152.5,-2.5,-3.5,72.0,92.0,Final,2026-03-12T06:37:59Z
2026-02-21,807,Utah State,USU,Nevada,NEV,03:00,5.0,147.5,-119.0,,4.0,149.0,5.5,146.5,5.5,147.5,5.5,5.5,77.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,809,Portland,PORT,Seattle,SEA,03:00,-7.5,140.0,,-110.0,-9.0,137.5,-7.5,140.5,-7.5,140.5,-7.5,-7.5,59.0,71.0,Final,2026-03-12T06:37:59Z
2026-02-21,811,Santa Clara,SCU,San Francisco,SF,03:00,7.0,159.5,-106.0,,7.0,157.5,6.5,158.5,6.5,159.5,6.5,6.5,94.0,73.0,Final,2026-03-12T06:37:59Z
2026-02-21,813,Idaho,IDHO,Sacramento State,CSUS,03:00,4.5,164.0,-110.0,,2.0,161.0,4.5,164.5,4.5,163.5,4.5,4.5,86.0,80.0,Final,2026-03-12T06:37:59Z
2026-02-21,815,UC San Diego,USD,UC Irvine,UCI,03:00,-4.0,143.5,,-102.0,-4.0,136.5,-3.5,143.5,-3.5,143.5,-4.0,-3.5,71.0,69.0,Final,2026-03-12T06:37:59Z
2026-02-21,817,Saint Mary's CA,SMCA,Washington State,WSU,03:00,8.5,149.0,-110.0,,7.0,150.0,8.5,149.5,8.5,149.5,8.5,8.5,83.0,67.0,Final,2026-03-12T06:37:59Z
2026-02-21,819,Iowa State,ISU,BYU,BYU,03:40,2.5,154.5,-112.0,,2.0,154.5,2.5,154.5,2.5,154.5,2.5,2.5,69.0,79.0,Final,2026-03-12T06:37:59Z
2026-02-21,821,UC Santa Barbara,UCSB,Hawaii,HAW,03:00,-5.5,145.5,-113.0,-110.0,-3.0,146.5,-5.5,145.5,-5.5,145.5,-4.5,-5.5,75.0,78.0,Final,2026-03-12T06:37:59Z
2026-02-21,306501,Albany NY,ALBY,MD Baltimore County,UMBC,18:00,-7.5,144.5,,-110.0,-6.0,142.0,-7.5,144.5,-7.5,144.5,-7.5,-7.5,62.0,66.0,Final,2026-03-12T06:37:59Z
2026-02-21,306503,Binghamton,BING,UMass Lowell,UMASS,18:00,-9.5,146.5,,-113.0,-9.5,147.0,-9.5,146.5,-9.5,146.5,-9.5,-10.5,79.0,92.0,Final,2026-03-12T06:37:59Z
2026-02-21,306505,Navy,NAVY,Army,ARMY,18:30,8.0,139.5,-110.0,-111.0,9.5,138.0,8.5,139.5,8.5,139.5,8.5,8.5,81.0,63.0,Final,2026-03-12T06:37:59Z
2026-02-21,306507,Long Island,LIU,Mercyhurst,,19:00,3.5,140.5,-114.0,,4.0,134.0,4.5,138.5,4.5,139.5,3.5,4.5,83.0,91.0,Final,2026-03-12T06:37:59Z
2026-02-21,306509,Wagner,WAG,St. Francis (PA),SFPA,19:00,1.5,151.5,-109.0,,1.5,153.5,1.5,151.5,1.5,151.5,1.5,1.5,65.0,56.0,Final,2026-03-12T06:37:59Z
2026-02-21,306511,Le Moyne,LMD,Stonehill,STS,19:00,2.0,138.0,-105.0,-113.0,2.0,133.5,1.5,137.5,1.5,137.5,1.5,1.5,68.0,77.0,Final,2026-03-12T06:37:59Z
2026-02-21,306513,Central Connecticut,CCSU,Chicago State,CHS,19:00,3.5,138.5,-111.0,-111.0,3.5,142.0,3.5,138.5,3.5,138.5,3.5,3.5,51.0,70.0,Final,2026-03-12T06:37:59Z
2026-02-21,306515,Central Arkansas,CARK,Florida Gulf Coast,FGCU,19:00,1.0,152.0,-105.0,-117.0,1.5,153.0,1.5,152.5,,152.5,0.0,1.5,71.0,75.0,Final,2026-03-12T06:37:59Z
2026-02-21,306517,Loyola Maryland,L-MD,Colgate,COLG,19:00,-8.5,149.5,-115.0,-110.0,-8.5,150.5,-9.5,149.5,-8.5,,-8.5,-8.5,98.0,101.0,Final,2026-03-12T06:37:59Z
2026-02-21,306519,West Georgia,,Queens NC,QNC,20:00,-12.0,161.5,,-106.0,-12.0,164.0,-11.5,161.5,-11.5,161.5,-12.5,-11.5,84.0,91.0,Final,2026-03-12T06:37:59Z
2026-02-21,306521,North Florida,UNF,Stetson,STET,20:30,-1.0,161.5,-112.0,-114.0,-2.0,164.0,,161.5,-1.5,161.5,-1.0,-1.5,71.0,76.0,Final,2026-03-12T06:37:59Z
2026-02-21,306523,Delaware State,DSU,Morgan State,MORG,21:45,-5.5,143.5,,-108.0,-5.0,144.0,-4.5,143.5,-6.5,143.5,-5.5,-5.5,68.0,82.0,Final,2026-03-12T06:37:59Z
2026-02-21,306525,Maine,ME,New Hampshire,UNH,21:00,-3.5,136.0,,-115.0,-3.5,133.0,-3.5,135.5,-3.5,135.5,-3.5,-4.5,61.0,58.0,Final,2026-03-12T06:37:59Z
2026-02-21,306527,Longwood,LONG,Charleston Southern,CHSO,21:00,,154.0,,,-5.0,150.5,-2.5,154.5,-2.5,154.5,-1.5,-3.5,107.0,96.0,Final,2026-03-12T06:37:59Z
2026-02-21,306529,Jackson State,JKST,Alcorn State,ALCN,21:45,0.0,149.5,,-112.0,0.0,152.5,,149.5,,149.5,0.0,1.5,65.0,83.0,Final,2026-03-12T06:37:59Z
