event_id,game_date,game_datetime_utc,home_team,away_team,home_team_id,away_team_id,neutral_site,home_score_actual,away_score_actual,actual_margin,actual_total,home_won,pred_spread,pred_total,pred_home_score,pred_away_score,primary_confidence,ens_spread,ens_total,ens_confidence,ens_model_agreement,ens_spread_std,market_spread,market_total,home_ml,away_ml,primary_ats_correct,primary_ou_correct,primary_margin_error,primary_wins_game,primary_edge_flagged,primary_edge_ats,ens_ats_correct,ens_ou_correct,ens_margin_error,ens_wins_game,fourfactors_spread,adjefficiency_spread,pythagorean_spread,momentum_spread,situational_spread,cagerankings_spread,regressedeff_spread,m1_spread,m2_spread,m3_spread,m4_spread,m5_spread,m6_spread,m7_spread,spread_line,fourfactors_ats,adjefficiency_ats,pythagorean_ats,momentum_ats,situational_ats,cagerankings_ats,regressedeff_ats,cage_em_diff,barthag_diff,processed_at,predicted_spread,pipeline_run_id,game_id,home_covered_ats,home_score,away_score,pred_spread_source,clv_vs_consensus,clv_vs_open,clv_vs_pinnacle,clv_vs_dk,beat_consensus,beat_pinnacle,clv_direction,home_spread_current,home_spread_open,ats_correct,cover,ou_correct,actual_spread,team_id,opponent_id,home_away,team_ats_correct,team_ou_correct
401808945,,2026-02-24 00:30:00+00:00,,,2466,2916,0,54.0,49.0,5.0,103.0,1.0,-4.72,,,,,-4.72,144.2,0.193,,3.99,,,,,,,-0.28,1.0,0,,,,-0.28,1.0,-3.2,-3.2,-14.48,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-14.48,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.353451-08:00,-4.72,,401808945,,,,ens_spread,,,,,,,,,,,,,5.0,2466,2916,home,,
401808945,,2026-02-24 00:30:00+00:00,,,2466,2916,0,54.0,49.0,5.0,103.0,1.0,-4.72,,,,,-4.72,144.2,0.193,,3.99,,,,,,,-0.28,1.0,0,,,,-0.28,1.0,-3.2,-3.2,-14.48,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-14.48,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.353451-08:00,-4.72,,401808945,,,,ens_spread,,,,,,,,,,,,,5.0,2916,2466,away,,
401808916,,2026-02-24 00:30:00+00:00,,,2617,2443,0,73.0,77.0,-4.0,150.0,0.0,-2.67,,,,,-2.67,144.2,0.193,,1.16,,,,,,,6.67,0.0,0,,,,6.67,0.0,-3.2,-3.2,0.16,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,0.16,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.353906-08:00,-2.67,,401808916,,,,ens_spread,,,,,,,,,,,,,-4.0,2617,2443,home,,
401808916,,2026-02-24 00:30:00+00:00,,,2617,2443,0,73.0,77.0,-4.0,150.0,0.0,-2.67,,,,,-2.67,144.2,0.193,,1.16,,,,,,,6.67,0.0,0,,,,6.67,0.0,-3.2,-3.2,0.16,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,0.16,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.353906-08:00,-2.67,,401808916,,,,ens_spread,,,,,,,,,,,,,-4.0,2443,2617,away,,
401808916,,2026-02-24 00:30:00+00:00,,,2617,2443,0,73.0,77.0,-4.0,150.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,6.89,0.0,0,,,,6.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437503-08:00,-2.89,,401808916,,,,ens_spread,,,,,,,,,,,,,-4.0,2617,2443,home,,
401808916,,2026-02-24 00:30:00+00:00,,,2617,2443,0,73.0,77.0,-4.0,150.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,6.89,0.0,0,,,,6.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437503-08:00,-2.89,,401808916,,,,ens_spread,,,,,,,,,,,,,-4.0,2443,2617,away,,
401808721,,2026-02-24 00:30:00+00:00,,,2837,2277,0,68.0,69.0,-1.0,137.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,3.89,0.0,0,,,,3.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.436094-08:00,-2.89,,401808721,,,,ens_spread,,,,,,,,,,,,,-1.0,2837,2277,home,,
401808721,,2026-02-24 00:30:00+00:00,,,2837,2277,0,68.0,69.0,-1.0,137.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,3.89,0.0,0,,,,3.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.436094-08:00,-2.89,,401808721,,,,ens_spread,,,,,,,,,,,,,-1.0,2277,2837,away,,
401808887,,2026-02-24 00:30:00+00:00,,,2377,292,0,75.0,68.0,7.0,143.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-4.11,1.0,0,,,,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.436587-08:00,-2.89,,401808887,,,,ens_spread,,,,,,,,,,,,,7.0,2377,292,home,,
401808887,,2026-02-24 00:30:00+00:00,,,2377,292,0,75.0,68.0,7.0,143.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-4.11,1.0,0,,,,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.436587-08:00,-2.89,,401808887,,,,ens_spread,,,,,,,,,,,,,7.0,292,2377,away,,
401808945,,2026-02-24 00:30:00+00:00,,,2466,2916,0,54.0,49.0,5.0,103.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-2.11,1.0,0,,,,-2.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437041-08:00,-2.89,,401808945,,,,ens_spread,,,,,,,,,,,,,5.0,2466,2916,home,,
401808945,,2026-02-24 00:30:00+00:00,,,2466,2916,0,54.0,49.0,5.0,103.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-2.11,1.0,0,,,,-2.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437041-08:00,-2.89,,401808945,,,,ens_spread,,,,,,,,,,,,,5.0,2916,2466,away,,
401827098,,2026-02-24 02:00:00+00:00,,,2755,2400,0,83.0,62.0,21.0,145.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-18.11,1.0,0,,,,-18.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437950-08:00,-2.89,,401827098,,,,ens_spread,,,,,,,,,,,,,21.0,2755,2400,home,,
401827098,,2026-02-24 02:00:00+00:00,,,2755,2400,0,83.0,62.0,21.0,145.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-18.11,1.0,0,,,,-18.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.437950-08:00,-2.89,,401827098,,,,ens_spread,,,,,,,,,,,,,21.0,2400,2755,away,,
401820820,,2026-02-24 02:00:00+00:00,,,2305,248,0,69.0,56.0,13.0,125.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-10.11,1.0,0,,,,-10.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.438383-08:00,-2.89,,401820820,,,,ens_spread,,,,,,,,,,,,,13.0,2305,248,home,,
401820820,,2026-02-24 02:00:00+00:00,,,2305,248,0,69.0,56.0,13.0,125.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,-10.11,1.0,0,,,,-10.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.438383-08:00,-2.89,,401820820,,,,ens_spread,,,,,,,,,,,,,13.0,248,2305,away,,
401827098,,2026-02-24 02:00:00+00:00,,,2755,2400,0,83.0,62.0,21.0,145.0,1.0,-1.15,,,,,-1.15,144.2,0.193,,4.94,,,,,,,-19.85,1.0,0,,,,-19.85,1.0,-3.2,-3.2,11.0,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,11.0,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.354336-08:00,-1.15,,401827098,,,,ens_spread,,,,,,,,,,,,,21.0,2755,2400,home,,
401827098,,2026-02-24 02:00:00+00:00,,,2755,2400,0,83.0,62.0,21.0,145.0,1.0,-1.15,,,,,-1.15,144.2,0.193,,4.94,,,,,,,-19.85,1.0,0,,,,-19.85,1.0,-3.2,-3.2,11.0,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,11.0,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.354336-08:00,-1.15,,401827098,,,,ens_spread,,,,,,,,,,,,,21.0,2400,2755,away,,
401820820,,2026-02-24 02:00:00+00:00,,,2305,248,0,69.0,56.0,13.0,125.0,1.0,-2.08,,,,,-2.08,144.2,0.193,,2.63,,,,,,,-10.92,1.0,0,,,,-10.92,1.0,-3.2,-3.2,4.38,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,4.38,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.354788-08:00,-2.08,,401820820,,,,ens_spread,,,,,,,,,,,,,13.0,2305,248,home,,
401820820,,2026-02-24 02:00:00+00:00,,,2305,248,0,69.0,56.0,13.0,125.0,1.0,-2.08,,,,,-2.08,144.2,0.193,,2.63,,,,,,,-10.92,1.0,0,,,,-10.92,1.0,-3.2,-3.2,4.38,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,4.38,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.354788-08:00,-2.08,,401820820,,,,ens_spread,,,,,,,,,,,,,13.0,248,2305,away,,
401858739,,2026-02-24 23:00:00+00:00,,,2441,2598,0,67.0,73.0,-6.0,140.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,8.89,0.0,0,,,,8.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.438846-08:00,-2.89,,401858739,,,,ens_spread,,,,,,,,,,,,,-6.0,2441,2598,home,,
401858739,,2026-02-24 23:00:00+00:00,,,2441,2598,0,67.0,73.0,-6.0,140.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,8.89,0.0,0,,,,8.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.438846-08:00,-2.89,,401858739,,,,ens_spread,,,,,,,,,,,,,-6.0,2598,2441,away,,
401858739,,2026-02-24 23:00:00+00:00,,,2441,2598,0,67.0,73.0,-6.0,140.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,,,,,,,9.15,0.0,0,,,,9.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.538329-08:00,-3.15,,401858739,,,,ens_spread,,,,,,,,,,,,,-6.0,2441,2598,home,,
401858739,,2026-02-24 23:00:00+00:00,,,2441,2598,0,67.0,73.0,-6.0,140.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,,,,,,,9.15,0.0,0,,,,9.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.538329-08:00,-3.15,,401858739,,,,ens_spread,,,,,,,,,,,,,-6.0,2598,2441,away,,
401825538,,2026-02-24 23:30:00+00:00,,,164,264,0,72.0,79.0,-7.0,151.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,9.89,0.0,0,,,,9.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.439284-08:00,-2.89,,401825538,,,,ens_spread,,,,,,,,,,,,,-7.0,164,264,home,,
401825538,,2026-02-24 23:30:00+00:00,,,164,264,0,72.0,79.0,-7.0,151.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,,,,,,,9.89,0.0,0,,,,9.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.439284-08:00,-2.89,,401825538,,,,ens_spread,,,,,,,,,,,,,-7.0,264,164,away,,
401825538,,2026-02-24 23:30:00+00:00,,,164,264,0,72.0,79.0,-7.0,151.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,,,,,,,10.15,0.0,0,,,,10.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.538833-08:00,-3.15,,401825538,,,,ens_spread,,,,,,,,,,,,,-7.0,164,264,home,,
401825538,,2026-02-24 23:30:00+00:00,,,164,264,0,72.0,79.0,-7.0,151.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,,,,,,,10.15,0.0,0,,,,10.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,,,,,,,,,,,2026-03-04T00:46:10.538833-08:00,-3.15,,401825538,,,,ens_spread,,,,,,,,,,,,,-7.0,264,164,away,,
401808689,,2026-02-25 00:00:00+00:00,,,276,295,0,97.0,88.0,9.0,185.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-7.5,159.5,,,0.0,,-5.85,1.0,0,,0.0,0.0,-5.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.539290-08:00,-3.15,,401808689,,,,ens_spread,,,,,,,,,,0.0,0.0,,9.0,276,295,home,0.0,
401808689,,2026-02-25 00:00:00+00:00,,,276,295,0,97.0,88.0,9.0,185.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-7.5,159.5,,,0.0,,-5.85,1.0,0,,0.0,0.0,-5.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.539290-08:00,-3.15,,401808689,,,,ens_spread,,,,,,,,,,0.0,0.0,,9.0,295,276,away,1.0,
401820767,,2026-02-25 00:00:00+00:00,,,87,150,0,56.0,100.0,-44.0,156.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,17.5,142.5,,,0.0,,47.15,0.0,0,,0.0,1.0,47.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.539756-08:00,-3.15,,401820767,,,,ens_spread,,,,,,,,,,0.0,0.0,,-44.0,87,150,home,0.0,
401820767,,2026-02-25 00:00:00+00:00,,,87,150,0,56.0,100.0,-44.0,156.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,17.5,142.5,,,0.0,,47.15,0.0,0,,0.0,1.0,47.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.539756-08:00,-3.15,,401820767,,,,ens_spread,,,,,,,,,,0.0,0.0,,-44.0,150,87,away,1.0,
401827702,,2026-02-25 00:00:00+00:00,,,197,277,0,91.0,84.0,7.0,175.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-1.5,143.5,,,1.0,,-3.85,1.0,0,,1.0,1.0,-3.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.540201-08:00,-3.15,,401827702,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,197,277,home,1.0,
401827702,,2026-02-25 00:00:00+00:00,,,197,277,0,91.0,84.0,7.0,175.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-1.5,143.5,,,1.0,,-3.85,1.0,0,,1.0,1.0,-3.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.540201-08:00,-3.15,,401827702,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,277,197,away,0.0,
401808260,,2026-02-25 00:00:00+00:00,,,2579,96,0,63.0,72.0,-9.0,135.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,7.5,151.5,,,0.0,,12.15,0.0,0,,0.0,1.0,12.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.540662-08:00,-3.15,,401808260,,,,ens_spread,,,,,,,,,,0.0,0.0,,-9.0,2579,96,home,0.0,
401808260,,2026-02-25 00:00:00+00:00,,,2579,96,0,63.0,72.0,-9.0,135.0,0.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,7.5,151.5,,,0.0,,12.15,0.0,0,,0.0,1.0,12.15,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.540662-08:00,-3.15,,401808260,,,,ens_spread,,,,,,,,,,0.0,0.0,,-9.0,96,2579,away,1.0,
401827704,,2026-02-25 00:00:00+00:00,,,2641,2132,0,80.0,68.0,12.0,148.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-6.5,142.5,,,0.0,,-8.85,1.0,0,,0.0,1.0,-8.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.541106-08:00,-3.15,,401827704,,,,ens_spread,,,,,,,,,,0.0,0.0,,12.0,2641,2132,home,0.0,
401827704,,2026-02-25 00:00:00+00:00,,,2641,2132,0,80.0,68.0,12.0,148.0,1.0,-3.15,,,,,-3.15,144.2,0.188,,0.2,-6.5,142.5,,,0.0,,-8.85,1.0,0,,0.0,1.0,-8.85,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.541106-08:00,-3.15,,401827704,,,,ens_spread,,,,,,,,,,0.0,0.0,,12.0,2132,2641,away,1.0,
401808691,,2026-02-25 00:00:00+00:00,,,2653,309,0,78.0,59.0,19.0,137.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-11.5,134.5,,,0.0,,-16.11,1.0,0,,0.0,1.0,-16.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.442384-08:00,-2.89,,401808691,,,,ens_spread,,,,,,,,,,0.0,0.0,,19.0,2653,309,home,0.0,
401808691,,2026-02-25 00:00:00+00:00,,,2653,309,0,78.0,59.0,19.0,137.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-11.5,134.5,,,0.0,,-16.11,1.0,0,,0.0,1.0,-16.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.442384-08:00,-2.89,,401808691,,,,ens_spread,,,,,,,,,,0.0,0.0,,19.0,309,2653,away,1.0,
401814584,,2026-02-25 00:00:00+00:00,,,2649,2459,0,79.0,69.0,10.0,148.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-12.5,150.5,,,1.0,,-7.11,1.0,0,,1.0,1.0,-7.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.441957-08:00,-2.89,,401814584,,,,ens_spread,,,,,,,,,,1.0,1.0,,10.0,2649,2459,home,1.0,
401814584,,2026-02-25 00:00:00+00:00,,,2649,2459,0,79.0,69.0,10.0,148.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-12.5,150.5,,,1.0,,-7.11,1.0,0,,1.0,1.0,-7.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.441957-08:00,-2.89,,401814584,,,,ens_spread,,,,,,,,,,1.0,1.0,,10.0,2459,2649,away,0.0,
401827704,,2026-02-25 00:00:00+00:00,,,2641,2132,0,80.0,68.0,12.0,148.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-6.5,142.5,,,0.0,,-9.11,1.0,0,,0.0,1.0,-9.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.441517-08:00,-2.89,,401827704,,,,ens_spread,,,,,,,,,,0.0,0.0,,12.0,2641,2132,home,0.0,
401827704,,2026-02-25 00:00:00+00:00,,,2641,2132,0,80.0,68.0,12.0,148.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-6.5,142.5,,,0.0,,-9.11,1.0,0,,0.0,1.0,-9.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.441517-08:00,-2.89,,401827704,,,,ens_spread,,,,,,,,,,0.0,0.0,,12.0,2132,2641,away,1.0,
401808260,,2026-02-25 00:00:00+00:00,,,2579,96,0,63.0,72.0,-9.0,135.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,7.5,151.5,,,0.0,,11.89,0.0,0,,0.0,1.0,11.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.441070-08:00,-2.89,,401808260,,,,ens_spread,,,,,,,,,,0.0,0.0,,-9.0,2579,96,home,0.0,
401808260,,2026-02-25 00:00:00+00:00,,,2579,96,0,63.0,72.0,-9.0,135.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,7.5,151.5,,,0.0,,11.89,0.0,0,,0.0,1.0,11.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.441070-08:00,-2.89,,401808260,,,,ens_spread,,,,,,,,,,0.0,0.0,,-9.0,96,2579,away,1.0,
401827702,,2026-02-25 00:00:00+00:00,,,197,277,0,91.0,84.0,7.0,175.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,143.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.440636-08:00,-2.89,,401827702,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,197,277,home,1.0,
401827702,,2026-02-25 00:00:00+00:00,,,197,277,0,91.0,84.0,7.0,175.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,143.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.440636-08:00,-2.89,,401827702,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,277,197,away,0.0,
401820767,,2026-02-25 00:00:00+00:00,,,87,150,0,56.0,100.0,-44.0,156.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,17.5,142.5,,,0.0,,46.89,0.0,0,,0.0,1.0,46.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.440178-08:00,-2.89,,401820767,,,,ens_spread,,,,,,,,,,0.0,0.0,,-44.0,87,150,home,0.0,
