combo_id,combo_type,signals,thresholds,n,fire_rate,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,consistent,seasons_passing,lx_days,merged,timestamp
20260306T233109Z_15763,trio,ANE_trend_med_diff|ODI_L10_diff|ODI_L7_diff,"{""ANE_trend_med_diff"": 0.0, ""ODI_L10_diff"": 0.4700000000000024, ""ODI_L7_diff"": 0.3952380952380938}",611,0.144,0.7381,,0.7012,0.6129,0.000163,True,1,False,True,20260306T233109Z
20260306T233109Z_15764,trio,DPC_L12_diff|PXP_L4_diff|SVI_L4_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L4_diff"": 0.0}",588,0.1385,0.7381,,0.7209,0.5789,0.000154,True,1,False,True,20260306T233109Z
20260306T233109Z_15765,trio,ODI_L4_diff|PXP_L7_diff|SVI_L12_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PXP_L7_diff"": 0.0002857142857142, ""SVI_L12_diff"": 0.00166666666666665}",565,0.1331,0.7381,,0.7151,0.6379,0.000205,True,1,False,True,20260306T233109Z
20260306T233109Z_15762,trio,ANE_L4_diff|SVI_L10_diff|short_rest_B,"{""ANE_L4_diff"": 1.2999999999999994, ""SVI_L10_diff"": 0.0019999999999999497, ""short_rest_B"": 0.5}",565,0.1331,0.7381,,0.7337,0.5781,0.000205,True,1,True,True,20260306T233109Z
20260306T233109Z_15769,trio,MTI|rest_disadvantage|short_rest_A,"{""MTI"": 18.950000000000003, ""rest_disadvantage"": 0.5, ""short_rest_A"": 0.5}",523,0.1232,0.738,,,,0.000487,True,1,True,False,20260306T233109Z
20260306T233109Z_15767,trio,DPC_season_diff|SVI_season_diff|short_rest_B,"{""DPC_season_diff"": 0.9424185463659166, ""SVI_season_diff"": 0.0040350877192982, ""short_rest_B"": 0.5}",893,0.2104,0.738,,0.7096,0.5652,4e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15770,trio,PXP_L4_diff|PXP_L7_diff|WL_L4_diff,"{""PXP_L4_diff"": 0.0009999999999999501, ""PXP_L7_diff"": 0.0002857142857142, ""WL_L4_diff"": 0.0}",977,0.2302,0.738,,0.7256,0.6105,2e-06,True,1,False,True,20260306T233109Z
20260306T233109Z_15768,trio,DPC_trend_diff|ODI_L7_diff|PXP_L4_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""ODI_L7_diff"": 0.3952380952380938, ""PXP_L4_diff"": 0.0009999999999999501}",500,0.1178,0.738,,0.7468,0.6111,0.000459,True,1,False,True,20260306T233109Z
20260306T233109Z_15766,trio,DPC_L4_diff|PXP_L4_diff|SVI_L7_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L7_diff"": 0.0}",626,0.1475,0.738,,0.7093,0.6,0.00014,True,1,False,True,20260306T233109Z
20260306T233109Z_15775,trio,PEQ_L10_diff|SVI_L4_diff|rest_disadvantage,"{""PEQ_L10_diff"": 0.6900000000000013, ""SVI_L4_diff"": 0.0, ""rest_disadvantage"": 0.5}",599,0.1411,0.7379,,0.7382,0.619,0.00014,True,1,True,True,20260306T233109Z
20260306T233109Z_15774,trio,FFC_L4_diff|SVI_L10_diff|SVI_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""SVI_L10_diff"": 0.0019999999999999497, ""SVI_L7_diff"": 0.0}",618,0.1456,0.7379,,0.6571,0.5818,0.000112,True,1,False,True,20260306T233109Z
20260306T233109Z_15771,trio,ANE_trend_short_diff|DPC_L10_diff|extended_rest_B,"{""ANE_trend_short_diff"": -0.3499999999999943, ""DPC_L10_diff"": 0.6000000000000029, ""extended_rest_B"": 0.5}",622,0.1466,0.7379,,0.6744,0.5714,0.000149,True,1,True,True,20260306T233109Z
20260306T233109Z_15772,trio,DPC_L12_diff|DPC_L7_diff|extended_rest_B,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L7_diff"": 0.4999999999999982, ""extended_rest_B"": 0.5}",992,0.2337,0.7379,,0.7201,0.5564,2e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_00985,pair,DPC_L10_diff|short_rest_B,"{""DPC_L10_diff"": 2, ""short_rest_B"": 0.5}",931,0.2194,0.7379,,0.7249,0.5966,4e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15773,trio,DPC_L4_diff|PXP_L4_diff|short_rest_B,"{""DPC_L4_diff"": 0.5499999999999989, ""PXP_L4_diff"": 0.0009999999999999501, ""short_rest_B"": 0.5}",725,0.1708,0.7379,,0.7123,0.5714,4.3e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15777,trio,PEQ_L4_diff|SVI_L7_diff|rest_disadvantage,"{""PEQ_L4_diff"": 0.8000000000000002, ""SVI_L7_diff"": 0.0, ""rest_disadvantage"": 0.5}",839,0.1977,0.7378,,0.7227,0.5625,8e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15778,trio,PEQ_L7_diff|SVI_L4_diff|rest_disadvantage,"{""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L4_diff"": 0.0, ""rest_disadvantage"": 0.5}",717,0.1689,0.7378,,0.738,0.6184,3.5e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15776,trio,DPC_L7_diff|DPC_season_diff|SVI_L4_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""DPC_season_diff"": 0.9424185463659166, ""SVI_L4_diff"": 0.0}",797,0.1878,0.7378,,0.7202,0.5833,1.4e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15779,trio,ANE_trend_short_diff|PXP_L12_diff|PXP_season_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""PXP_L12_diff"": 0.0029166666666666, ""PXP_season_diff"": 0.0022857142857142}",648,0.1527,0.7377,,0.7692,0.5882,8.2e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15785,trio,PXP_season_diff|SVI_L12_diff|WL_season_diff,"{""PXP_season_diff"": 0.0022857142857142, ""SVI_L12_diff"": 0.00166666666666665, ""WL_season_diff"": 0.0083333333333333}",751,0.177,0.7377,,0.7457,0.5667,2.4e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15782,trio,FFC_L7_diff|SVI_L12_diff|short_rest_B,"{""FFC_L7_diff"": 0.1335714285714271, ""SVI_L12_diff"": 0.00166666666666665, ""short_rest_B"": 0.5}",488,0.115,0.7377,,0.6957,0.5273,0.000793,True,1,True,True,20260306T233109Z
20260306T233109Z_15783,trio,ODI_L4_diff|PXP_L4_diff|PXP_L7_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PXP_L4_diff"": 0.0009999999999999501, ""PXP_L7_diff"": 0.0002857142857142}",835,0.1967,0.7377,,0.7298,0.6341,1.2e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15784,trio,ODI_L7_diff|SVI_L12_diff|SVI_L7_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""SVI_L12_diff"": 0.00166666666666665, ""SVI_L7_diff"": 0.0}",629,0.1482,0.7377,,0.6854,0.5733,0.000103,True,1,False,True,20260306T233109Z
20260306T233109Z_15781,trio,DPC_L7_diff|PXP_L4_diff|SVI_L12_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L12_diff"": 0.00166666666666665}",549,0.1294,0.7377,,0.6875,0.55,0.000378,True,1,False,True,20260306T233109Z
20260306T233109Z_15780,trio,DPC_L4_diff|ODI_L4_diff|extended_rest_B,"{""DPC_L4_diff"": 0.5499999999999989, ""ODI_L4_diff"": 0.04166666666666825, ""extended_rest_B"": 0.5}",1014,0.2389,0.7377,,0.747,0.5676,1e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15791,trio,PEQ_L4_diff|SVI_L10_diff|SVI_L4_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""SVI_L10_diff"": 0.0019999999999999497, ""SVI_L4_diff"": 0.0}",583,0.1374,0.7376,,0.7427,0.6066,0.000182,True,1,False,True,20260306T233109Z
20260306T233109Z_15790,trio,ODI_L7_diff|SVI_season_diff|rest_disadvantage,"{""ODI_L7_diff"": 0.3952380952380938, ""SVI_season_diff"": 0.0040350877192982, ""rest_disadvantage"": 0.5}",808,0.1904,0.7376,,0.7323,0.5904,1.7e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15786,trio,ANE_trend_med_diff|PEQ_L10_diff|short_rest_B,"{""ANE_trend_med_diff"": 0.0, ""PEQ_L10_diff"": 0.6900000000000013, ""short_rest_B"": 0.5}",442,0.1041,0.7376,,0.6961,0.589,0.001005,True,1,True,True,20260306T233109Z
20260306T233109Z_15787,trio,ANE_trend_short_diff|PXP_L10_diff|SVI_L10_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""PXP_L10_diff"": 0.0051507936507936, ""SVI_L10_diff"": 0.0019999999999999497}",484,0.114,0.7376,,0.7377,0.6,0.000847,True,1,False,True,20260306T233109Z
20260306T233109Z_15792,trio,PXP_season_diff|SVI_L7_diff|WL_season_diff,"{""PXP_season_diff"": 0.0022857142857142, ""SVI_L7_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",846,0.1993,0.7376,,0.7432,0.5632,8e-06,True,1,False,True,20260306T233109Z
20260306T233109Z_15789,trio,ODI_L10_diff|ODI_L12_diff|short_rest_B,"{""ODI_L10_diff"": 0.4700000000000024, ""ODI_L12_diff"": 0.6166666666666671, ""short_rest_B"": 0.5}",808,0.1904,0.7376,,0.7361,0.5862,1.7e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15788,trio,FFC_L4_diff|PXP_L4_diff|rest_disadvantage,"{""FFC_L4_diff"": 0.11062499999999935, ""PXP_L4_diff"": 0.0009999999999999501, ""rest_disadvantage"": 0.5}",1025,0.2415,0.7376,,0.656,0.5714,1e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15793,trio,DPC_L10_diff|DPC_L4_diff|SVI_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L4_diff"": 0.5499999999999989, ""SVI_L12_diff"": 0.00166666666666665}",659,0.1553,0.7375,,0.6667,0.4839,7.5e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15795,trio,DPC_trend_diff|PEQ_L7_diff|extended_rest_B,"{""DPC_trend_diff"": -0.1666666666666652, ""PEQ_L7_diff"": 0.9642857142857152, ""extended_rest_B"": 0.5}",678,0.1598,0.7375,,0.7316,0.5405,6e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15794,trio,DPC_L10_diff|DPC_L7_diff|SVI_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L7_diff"": 0.4999999999999982, ""SVI_L12_diff"": 0.00166666666666665}",777,0.1831,0.7375,,0.675,0.5392,1.9e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15796,trio,ANE_trend_med_diff|DPC_L7_diff|ODI_L7_diff,"{""ANE_trend_med_diff"": 0.0, ""DPC_L7_diff"": 0.4999999999999982, ""ODI_L7_diff"": 0.3952380952380938}",594,0.14,0.7374,,0.692,0.6136,0.000166,True,1,False,True,20260306T233109Z
20260306T233109Z_15799,trio,DPC_L4_diff|SVI_season_diff|rest_disadvantage,"{""DPC_L4_diff"": 0.5499999999999989, ""SVI_season_diff"": 0.0040350877192982, ""rest_disadvantage"": 0.5}",971,0.2288,0.7374,,0.6884,0.5098,2e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15797,trio,ANE_trend_short_diff|PXP_L10_diff|PXP_season_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""PXP_L10_diff"": 0.0051507936507936, ""PXP_season_diff"": 0.0022857142857142}",674,0.1588,0.7374,,0.7466,0.569,6.4e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15798,trio,DPC_L4_diff|DPC_trend_diff|MTI,"{""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652, ""MTI"": 18.950000000000003}",495,0.1166,0.7374,,0.697,0.65,0.000544,True,1,False,True,20260306T233109Z
20260306T233109Z_15800,trio,DPC_trend_diff|ODI_L4_diff|ODI_L7_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""ODI_L4_diff"": 0.04166666666666825, ""ODI_L7_diff"": 0.3952380952380938}",693,0.1633,0.7374,,0.7478,0.5904,5.1e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15801,trio,ODI_L12_diff|PXP_L4_diff|short_rest_B,"{""ODI_L12_diff"": 0.6166666666666671, ""PXP_L4_diff"": 0.0009999999999999501, ""short_rest_B"": 0.5}",537,0.1265,0.7374,,0.7361,0.5875,0.00046,True,1,True,True,20260306T233109Z
20260306T233109Z_15802,trio,PEQ_L4_diff|PXP_L4_diff|SVI_L7_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L7_diff"": 0.0}",636,0.1499,0.7374,,0.7665,0.65,0.000141,True,1,False,True,20260306T233109Z
20260306T233109Z_15805,trio,ODI_season_diff|PXP_L4_diff|extended_rest_B,"{""ODI_season_diff"": 1.1000000000000014, ""PXP_L4_diff"": 0.0009999999999999501, ""extended_rest_B"": 0.5}",887,0.209,0.7373,,0.7452,0.551,8e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15804,trio,ODI_L7_diff|PXP_L10_diff|SVI_L4_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PXP_L10_diff"": 0.0051507936507936, ""SVI_L4_diff"": 0.0}",533,0.1256,0.7373,,0.7598,0.6406,0.000491,True,1,False,True,20260306T233109Z
20260306T233109Z_15803,trio,DPC_L7_diff|PXP_season_diff|SVI_L4_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""PXP_season_diff"": 0.0022857142857142, ""SVI_L4_diff"": 0.0}",628,0.148,0.7373,,0.7423,0.5821,0.000114,True,1,False,True,20260306T233109Z
20260306T233109Z_15806,trio,DPC_L10_diff|DPC_L4_diff|DPC_trend_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652}",723,0.1704,0.7372,,0.6842,0.5281,5.3e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15807,trio,ODI_L12_diff|SVI_L12_diff|rest_disadvantage,"{""ODI_L12_diff"": 0.6166666666666671, ""SVI_L12_diff"": 0.00166666666666665, ""rest_disadvantage"": 0.5}",662,0.156,0.7372,,0.7209,0.573,7.8e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15808,trio,PXP_L7_diff|SVI_L4_diff|WL_L12_diff,"{""PXP_L7_diff"": 0.0002857142857142, ""SVI_L4_diff"": 0.0, ""WL_L12_diff"": 0.0}",605,0.1426,0.7372,,0.7286,0.5833,0.000152,True,1,False,True,20260306T233109Z
20260306T233109Z_15810,trio,DPC_L12_diff|ODI_L12_diff|SVI_L4_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""ODI_L12_diff"": 0.6166666666666671, ""SVI_L4_diff"": 0.0}",502,0.1183,0.7371,,0.7706,0.6494,0.00053,True,1,False,True,20260306T233109Z
20260306T233109Z_15811,trio,DPC_trend_diff|PEQ_L4_diff|SVI_L4_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""PEQ_L4_diff"": 0.8000000000000002, ""SVI_L4_diff"": 0.0}",426,0.1004,0.7371,,0.7153,0.58,0.001311,True,1,False,True,20260306T233109Z
20260306T233109Z_15812,trio,ODI_L10_diff|PXP_L12_diff|SVI_L4_diff,"{""ODI_L10_diff"": 0.4700000000000024, ""PXP_L12_diff"": 0.0029166666666666, ""SVI_L4_diff"": 0.0}",483,0.1138,0.7371,,0.7614,0.6133,0.000664,True,1,False,True,20260306T233109Z
20260306T233109Z_15809,trio,DPC_L12_diff|DPC_L4_diff|SVI_L7_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L4_diff"": 0.5499999999999989, ""SVI_L7_diff"": 0.0}",620,0.1461,0.7371,,0.697,0.5732,0.00013,True,1,False,True,20260306T233109Z
20260306T233109Z_00986,pair,PEQ_L4_diff|short_rest_B,"{""PEQ_L4_diff"": 5, ""short_rest_B"": 0.5}",962,0.2267,0.737,,0.723,0.5417,3e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15813,trio,DPC_L12_diff|DPC_season_diff|SVI_L4_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_season_diff"": 0.9424185463659166, ""SVI_L4_diff"": 0.0}",692,0.1631,0.737,,0.728,0.602,5.7e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15814,trio,ANE_L4_diff|ANE_trend_short_diff|PXP_L4_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""ANE_trend_short_diff"": -0.3499999999999943, ""PXP_L4_diff"": 0.0009999999999999501}",650,0.1532,0.7369,,0.75,0.6471,0.000133,True,1,False,True,20260306T233109Z
20260306T233109Z_15815,trio,ANE_trend_med_diff|PXP_L4_diff|WL_L7_diff,"{""ANE_trend_med_diff"": 0.0, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_L7_diff"": 0.0}",498,0.1173,0.7369,,0.6721,0.6418,0.000798,True,1,False,True,20260306T233109Z
20260306T233109Z_15816,trio,DPC_L10_diff|DPC_L12_diff|SVI_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L12_diff"": 0.3249999999999997, ""SVI_L12_diff"": 0.00166666666666665}",840,0.1979,0.7369,,0.6865,0.5565,1.5e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15817,trio,ODI_L4_diff|PEQ_L4_diff|extended_rest_B,"{""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L4_diff"": 0.8000000000000002, ""extended_rest_B"": 0.5}",1205,0.2839,0.7369,,0.7296,0.5507,0.0,True,1,True,True,20260306T233109Z
20260306T233109Z_15818,trio,ANE_L4_diff|DPC_L4_diff|DPC_trend_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652}",832,0.196,0.7368,,0.749,0.5747,1.2e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15819,trio,ANE_trend_short_diff|ODI_season_diff|short_rest_B,"{""ANE_trend_short_diff"": -0.3499999999999943, ""ODI_season_diff"": 1.1000000000000014, ""short_rest_B"": 0.5}",513,0.1209,0.7368,,0.7337,0.6066,0.00068,True,1,True,True,20260306T233109Z
20260306T233109Z_15820,trio,ANE_trend_short_diff|PXP_L7_diff|WL_L4_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""PXP_L7_diff"": 0.0002857142857142, ""WL_L4_diff"": 0.0}",604,0.1423,0.7368,,0.7527,0.6774,0.000168,True,1,False,True,20260306T233109Z
20260306T233109Z_15821,trio,SVI_L4_diff|SVI_season_diff|WL_L7_diff,"{""SVI_L4_diff"": 0.0, ""SVI_season_diff"": 0.0040350877192982, ""WL_L7_diff"": 0.0}",703,0.1656,0.7368,,0.7118,0.5439,7.3e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_00987,pair,ANE_trend_short_diff|PEQ_L4_diff,"{""ANE_trend_short_diff"": -3, ""PEQ_L4_diff"": 5}",938,0.221,0.7367,,0.7345,0.6321,4e-06,True,1,False,True,20260306T233109Z
20260306T233109Z_15822,trio,DPC_L10_diff|DPC_L7_diff|extended_rest_B,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L7_diff"": 0.4999999999999982, ""extended_rest_B"": 0.5}",1109,0.2613,0.7367,,0.7195,0.5532,1e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15823,trio,DPC_L12_diff|DPC_L4_diff|DPC_trend_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652}",657,0.1548,0.7367,,0.6891,0.5432,9.2e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15824,trio,DPC_L4_diff|PXP_L4_diff|SVI_L12_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L12_diff"": 0.00166666666666665}",509,0.1199,0.7367,,0.6687,0.5161,0.000726,True,1,False,True,20260306T233109Z
20260306T233109Z_15825,trio,DPC_L4_diff|DPC_trend_diff|PXP_L7_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652, ""PXP_L7_diff"": 0.0002857142857142}",596,0.1404,0.7366,,0.6872,0.5672,0.000191,True,1,False,True,20260306T233109Z
20260306T233109Z_15826,trio,DPC_L12_diff|DPC_L4_diff|SVI_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L4_diff"": 0.5499999999999989, ""SVI_L12_diff"": 0.00166666666666665}",649,0.1529,0.7365,,0.6695,0.4886,0.000147,True,1,False,True,20260306T233109Z
20260306T233109Z_15827,trio,ODI_season_diff|PXP_L7_diff|SVI_L4_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PXP_L7_diff"": 0.0002857142857142, ""SVI_L4_diff"": 0.0}",573,0.135,0.7365,,0.7569,0.5968,0.000255,True,1,False,True,20260306T233109Z
20260306T233109Z_00988,pair,SVI_L7_diff|DPC_L4_diff,"{""SVI_L7_diff"": 0, ""DPC_L4_diff"": 3}",797,0.1878,0.7365,,0.6784,0.5663,2.7e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15828,trio,DPC_L10_diff|DPC_L7_diff|SVI_L10_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L7_diff"": 0.4999999999999982, ""SVI_L10_diff"": 0.0019999999999999497}",846,0.1993,0.7364,,0.6974,0.58,1.6e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15829,trio,DPC_L7_diff|PXP_L4_diff|SVI_L10_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L10_diff"": 0.0019999999999999497}",588,0.1385,0.7364,,0.7143,0.6129,0.000218,True,1,False,True,20260306T233109Z
20260306T233109Z_15837,trio,ODI_L7_diff|ODI_season_diff|short_rest_B,"{""ODI_L7_diff"": 0.3952380952380938, ""ODI_season_diff"": 1.1000000000000014, ""short_rest_B"": 0.5}",895,0.2109,0.7363,,0.7675,0.5263,9e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15836,trio,ODI_L4_diff|PXP_L4_diff|SVI_L12_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L12_diff"": 0.00166666666666665}",531,0.1251,0.7363,,0.7083,0.6271,0.0006,True,1,False,True,20260306T233109Z
20260306T233109Z_15833,trio,DPC_L10_diff|DPC_L12_diff|short_rest_B,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L12_diff"": 0.3249999999999997, ""short_rest_B"": 0.5}",891,0.2099,0.7363,,0.7163,0.5854,7e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15839,trio,SVI_L4_diff|SVI_L7_diff|WL_L7_diff,"{""SVI_L4_diff"": 0.0, ""SVI_L7_diff"": 0.0, ""WL_L7_diff"": 0.0}",785,0.185,0.7363,,0.6942,0.5753,3.2e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15830,trio,ANE_L7_diff|ANE_trend_med_diff|ANE_trend_short_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ANE_trend_med_diff"": 0.0, ""ANE_trend_short_diff"": -0.3499999999999943}",493,0.1162,0.7363,,0.7213,0.6716,0.000943,True,1,False,True,20260306T233109Z
20260306T233109Z_15834,trio,FFC_L4_diff|PXP_L4_diff|extended_rest_B,"{""FFC_L4_diff"": 0.11062499999999935, ""PXP_L4_diff"": 0.0009999999999999501, ""extended_rest_B"": 0.5}",952,0.2243,0.7363,,0.6522,0.5618,5e-06,True,1,True,True,20260306T233109Z
20260306T233109Z_15838,trio,ODI_L7_diff|PXP_L7_diff|SVI_L4_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PXP_L7_diff"": 0.0002857142857142, ""SVI_L4_diff"": 0.0}",584,0.1376,0.7363,,0.7354,0.6154,0.000327,True,1,False,True,20260306T233109Z
20260306T233109Z_15831,trio,ANE_trend_med_diff|DPC_L10_diff|DPC_L4_diff,"{""ANE_trend_med_diff"": 0.0, ""DPC_L10_diff"": 0.6000000000000029, ""DPC_L4_diff"": 0.5499999999999989}",512,0.1206,0.7363,,0.6981,0.6575,0.000752,True,1,False,True,20260306T233109Z
20260306T233109Z_15832,trio,ANE_trend_short_diff|DPC_L4_diff|DPC_L7_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""DPC_L4_diff"": 0.5499999999999989, ""DPC_L7_diff"": 0.4999999999999982}",747,0.176,0.7363,,0.6949,0.5934,3.6e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15835,trio,ODI_L10_diff|SVI_L10_diff|extended_rest_B,"{""ODI_L10_diff"": 0.4700000000000024, ""SVI_L10_diff"": 0.0019999999999999497, ""extended_rest_B"": 0.5}",641,0.151,0.7363,,0.7047,0.5934,0.000167,True,1,True,True,20260306T233109Z
20260306T233109Z_15841,trio,DPC_L12_diff|DPC_L7_diff|SVI_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L7_diff"": 0.4999999999999982, ""SVI_L12_diff"": 0.00166666666666665}",762,0.1795,0.7362,,0.6715,0.53,4.3e-05,True,1,False,True,20260306T233109Z
20260306T233109Z_15840,trio,ANE_trend_short_diff|ODI_L10_diff|extended_rest_B,"{""ANE_trend_short_diff"": -0.3499999999999943, ""ODI_L10_diff"": 0.4700000000000024, ""extended_rest_B"": 0.5}",561,0.1322,0.7362,,0.7391,0.6,0.000311,True,1,True,True,20260306T233109Z
20260306T233109Z_15842,trio,PEQ_L7_diff|SVI_L4_diff|short_rest_B,"{""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L4_diff"": 0.0, ""short_rest_B"": 0.5}",542,0.1277,0.7362,,0.7473,0.6207,0.000389,True,1,True,True,20260306T233109Z
20260306T233109Z_15847,trio,SVI_L10_diff|SVI_L4_diff|WL_season_diff,"{""SVI_L10_diff"": 0.0019999999999999497, ""SVI_L4_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",648,0.1527,0.7361,,0.7212,0.5455,0.000163,True,1,False,True,20260306T233109Z
20260306T233109Z_15844,trio,PEQ_L4_diff|SVI_L12_diff|rest_disadvantage,"{""PEQ_L4_diff"": 0.8000000000000002, ""SVI_L12_diff"": 0.00166666666666665, ""rest_disadvantage"": 0.5}",735,0.1732,0.7361,,0.6982,0.5062,4.4e-05,True,1,True,True,20260306T233109Z
20260306T233109Z_15843,trio,ODI_L12_diff|PXP_L12_diff|SVI_L4_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PXP_L12_diff"": 0.0029166666666666, ""SVI_L4_diff"": 0.0}",451,0.1063,0.7361,,0.7784,0.6351,0.001585,True,1,False,True,20260306T233109Z
20260306T233109Z_15845,trio,PXP_L4_diff|SVI_L12_diff|WL_L4_diff,"{""PXP_L4_diff"": 0.0009999999999999501, ""SVI_L12_diff"": 0.00166666666666665, ""WL_L4_diff"": 0.0}",595,0.1402,0.7361,,0.7158,0.6061,0.000297,True,1,False,True,20260306T233109Z
20260306T233109Z_15846,trio,PXP_L4_diff|WL_season_diff|short_rest_B,"{""PXP_L4_diff"": 0.0009999999999999501, ""WL_season_diff"": 0.0083333333333333, ""short_rest_B"": 0.5}",864,0.2036,0.7361,,0.7489,0.5287,1.4e-05,True,1,True,True,20260306T233109Z
